Loading miniconda version 22.11.1-1
Sequential(
  (0): Linear(in_features=3, out_features=32, bias=True)
  (1): GELU(approximate='none')
  (2): Linear(in_features=32, out_features=32, bias=True)
  (3): GELU(approximate='none')
  (4): Linear(in_features=32, out_features=32, bias=True)
  (5): GELU(approximate='none')
  (6): Linear(in_features=32, out_features=32, bias=True)
  (7): GELU(approximate='none')
  (8): Linear(in_features=32, out_features=32, bias=True)
  (9): GELU(approximate='none')
  (10): Linear(in_features=32, out_features=32, bias=True)
  (11): GELU(approximate='none')
  (12): Linear(in_features=32, out_features=32, bias=True)
  (13): GELU(approximate='none')
  (14): Linear(in_features=32, out_features=2, bias=True)
)
tensor(5.0159, grad_fn=<MeanBackward1>) 0
tensor(0.5634, grad_fn=<MeanBackward1>) 39500
tensor(1.5945, grad_fn=<MeanBackward1>) 39600
tensor(1.5996, grad_fn=<MeanBackward1>) 39700
tensor(1.7054, grad_fn=<MeanBackward1>) 39800
tensor(0.5275, grad_fn=<MeanBackward1>) 39900
tensor(2.4512, grad_fn=<MeanBackward1>) 40000
tensor(1.4890, grad_fn=<MeanBackward1>) 40100
tensor(0.6380, grad_fn=<MeanBackward1>) 40200
tensor(1.6030, grad_fn=<MeanBackward1>) 40300
tensor(0.8718, grad_fn=<MeanBackward1>) 40400
tensor(1.5239, grad_fn=<MeanBackward1>) 40500
tensor(0.8462, grad_fn=<MeanBackward1>) 40600
tensor(1.7587, grad_fn=<MeanBackward1>) 40700
tensor(0.6604, grad_fn=<MeanBackward1>) 40800
tensor(2.4695, grad_fn=<MeanBackward1>) 40900
tensor(0.7400, grad_fn=<MeanBackward1>) 41000
tensor(1.0459, grad_fn=<MeanBackward1>) 41100
tensor(0.9377, grad_fn=<MeanBackward1>) 41200
tensor(2.2995, grad_fn=<MeanBackward1>) 41300
tensor(0.6760, grad_fn=<MeanBackward1>) 41400
tensor(0.7025, grad_fn=<MeanBackward1>) 41500
tensor(0.8018, grad_fn=<MeanBackward1>) 41600
tensor(1.1516, grad_fn=<MeanBackward1>) 41700
tensor(1.6018, grad_fn=<MeanBackward1>) 41800
tensor(1.5489, grad_fn=<MeanBackward1>) 41900
tensor(0.5592, grad_fn=<MeanBackward1>) 42000
tensor(0.7117, grad_fn=<MeanBackward1>) 42100
tensor(1.2088, grad_fn=<MeanBackward1>) 42200
tensor(0.6969, grad_fn=<MeanBackward1>) 42300
tensor(1.6023, grad_fn=<MeanBackward1>) 42400
tensor(0.8907, grad_fn=<MeanBackward1>) 42500
tensor(0.9969, grad_fn=<MeanBackward1>) 42600
tensor(0.6904, grad_fn=<MeanBackward1>) 42700
tensor(1.5228, grad_fn=<MeanBackward1>) 42800
tensor(0.6358, grad_fn=<MeanBackward1>) 42900
tensor(1.0503, grad_fn=<MeanBackward1>) 43000
tensor(0.9999, grad_fn=<MeanBackward1>) 43100
tensor(1.0902, grad_fn=<MeanBackward1>) 43200
tensor(2.9104, grad_fn=<MeanBackward1>) 43300
tensor(1.8528, grad_fn=<MeanBackward1>) 43400
tensor(1.1883, grad_fn=<MeanBackward1>) 43500
tensor(0.6486, grad_fn=<MeanBackward1>) 43600
tensor(0.7081, grad_fn=<MeanBackward1>) 43700
tensor(0.7964, grad_fn=<MeanBackward1>) 43800
tensor(0.6918, grad_fn=<MeanBackward1>) 43900
tensor(1.4067, grad_fn=<MeanBackward1>) 44000
tensor(3.2256, grad_fn=<MeanBackward1>) 44100
tensor(0.7670, grad_fn=<MeanBackward1>) 44200
tensor(2.6551, grad_fn=<MeanBackward1>) 44300
tensor(0.9609, grad_fn=<MeanBackward1>) 44400
tensor(0.6582, grad_fn=<MeanBackward1>) 44500
tensor(0.7268, grad_fn=<MeanBackward1>) 44600
tensor(0.9752, grad_fn=<MeanBackward1>) 44700
tensor(0.7227, grad_fn=<MeanBackward1>) 44800
tensor(0.6321, grad_fn=<MeanBackward1>) 44900
tensor(0.8144, grad_fn=<MeanBackward1>) 45000
tensor(2.9716, grad_fn=<MeanBackward1>) 45100
tensor(9.3671, grad_fn=<MeanBackward1>) 45200
tensor(0.6900, grad_fn=<MeanBackward1>) 45300
tensor(0.8026, grad_fn=<MeanBackward1>) 45400
tensor(0.7466, grad_fn=<MeanBackward1>) 45500
tensor(0.8783, grad_fn=<MeanBackward1>) 45600
tensor(4.3917, grad_fn=<MeanBackward1>) 45700
tensor(1.4710, grad_fn=<MeanBackward1>) 45800
tensor(0.6283, grad_fn=<MeanBackward1>) 45900
tensor(1.0404, grad_fn=<MeanBackward1>) 46000
tensor(2.5776, grad_fn=<MeanBackward1>) 46100
tensor(1.1974, grad_fn=<MeanBackward1>) 46200
tensor(0.6612, grad_fn=<MeanBackward1>) 46300
tensor(4.6966, grad_fn=<MeanBackward1>) 46400
tensor(0.6519, grad_fn=<MeanBackward1>) 46500
tensor(0.7333, grad_fn=<MeanBackward1>) 46600
tensor(1.6018, grad_fn=<MeanBackward1>) 46700
tensor(4.7873, grad_fn=<MeanBackward1>) 46800
tensor(0.9710, grad_fn=<MeanBackward1>) 46900
tensor(1.0154, grad_fn=<MeanBackward1>) 47000
tensor(0.6516, grad_fn=<MeanBackward1>) 47100
tensor(0.7985, grad_fn=<MeanBackward1>) 47200
tensor(0.6139, grad_fn=<MeanBackward1>) 47300
tensor(0.8811, grad_fn=<MeanBackward1>) 47400
tensor(0.8088, grad_fn=<MeanBackward1>) 47500
tensor(0.6891, grad_fn=<MeanBackward1>) 47600
tensor(1.2518, grad_fn=<MeanBackward1>) 47700
tensor(1.0623, grad_fn=<MeanBackward1>) 47800
tensor(0.6760, grad_fn=<MeanBackward1>) 47900
tensor(0.6129, grad_fn=<MeanBackward1>) 48000
tensor(0.8207, grad_fn=<MeanBackward1>) 48100
tensor(1.0392, grad_fn=<MeanBackward1>) 48200
tensor(1.3493, grad_fn=<MeanBackward1>) 48300
tensor(1.5969, grad_fn=<MeanBackward1>) 48400
tensor(0.8413, grad_fn=<MeanBackward1>) 48500
tensor(1.2611, grad_fn=<MeanBackward1>) 48600
tensor(0.4871, grad_fn=<MeanBackward1>) 48700
tensor(1.1812, grad_fn=<MeanBackward1>) 48800
tensor(4.0593, grad_fn=<MeanBackward1>) 48900
tensor(1.7126, grad_fn=<MeanBackward1>) 49000
tensor(0.7251, grad_fn=<MeanBackward1>) 49100
tensor(2.5821, grad_fn=<MeanBackward1>) 49200
tensor(0.9054, grad_fn=<MeanBackward1>) 49300
tensor(0.6354, grad_fn=<MeanBackward1>) 49400
tensor(0.7908, grad_fn=<MeanBackward1>) 49500
tensor(1.7820, grad_fn=<MeanBackward1>) 49600
tensor(0.8010, grad_fn=<MeanBackward1>) 49700
tensor(3.5276, grad_fn=<MeanBackward1>) 49800
tensor(0.5448, grad_fn=<MeanBackward1>) 49900
tensor(1.1411, grad_fn=<MeanBackward1>) 50000
tensor(2.3084, grad_fn=<MeanBackward1>) 50100
tensor(0.7788, grad_fn=<MeanBackward1>) 50200
tensor(1.2927, grad_fn=<MeanBackward1>) 50300
tensor(0.5763, grad_fn=<MeanBackward1>) 50400
tensor(1.0053, grad_fn=<MeanBackward1>) 50500
tensor(1.7140, grad_fn=<MeanBackward1>) 50600
tensor(1.1916, grad_fn=<MeanBackward1>) 50700
tensor(0.5333, grad_fn=<MeanBackward1>) 50800
tensor(0.8469, grad_fn=<MeanBackward1>) 50900
tensor(1.7000, grad_fn=<MeanBackward1>) 51000
tensor(0.6441, grad_fn=<MeanBackward1>) 51100
tensor(4.3304, grad_fn=<MeanBackward1>) 51200
tensor(4.0694, grad_fn=<MeanBackward1>) 51300
tensor(1.1254, grad_fn=<MeanBackward1>) 51400
tensor(1.1404, grad_fn=<MeanBackward1>) 51500
tensor(0.8787, grad_fn=<MeanBackward1>) 51600
tensor(1.7898, grad_fn=<MeanBackward1>) 51700
tensor(0.5857, grad_fn=<MeanBackward1>) 51800
tensor(0.8076, grad_fn=<MeanBackward1>) 51900
tensor(0.6102, grad_fn=<MeanBackward1>) 52000
tensor(0.9469, grad_fn=<MeanBackward1>) 52100
tensor(0.9739, grad_fn=<MeanBackward1>) 52200
tensor(0.7639, grad_fn=<MeanBackward1>) 52300
tensor(0.7744, grad_fn=<MeanBackward1>) 52400
tensor(0.7975, grad_fn=<MeanBackward1>) 52500
tensor(0.5938, grad_fn=<MeanBackward1>) 52600
tensor(0.7332, grad_fn=<MeanBackward1>) 52700
tensor(0.8168, grad_fn=<MeanBackward1>) 52800
tensor(0.5711, grad_fn=<MeanBackward1>) 52900
tensor(2.3493, grad_fn=<MeanBackward1>) 53000
tensor(4.1687, grad_fn=<MeanBackward1>) 53100
tensor(1.0890, grad_fn=<MeanBackward1>) 53200
tensor(0.8394, grad_fn=<MeanBackward1>) 53300
tensor(1.6076, grad_fn=<MeanBackward1>) 53400
tensor(1.0395, grad_fn=<MeanBackward1>) 53500
tensor(1.0403, grad_fn=<MeanBackward1>) 53600
tensor(0.4535, grad_fn=<MeanBackward1>) 53700
tensor(1.1157, grad_fn=<MeanBackward1>) 53800
tensor(1.0371, grad_fn=<MeanBackward1>) 53900
tensor(1.1016, grad_fn=<MeanBackward1>) 54000
tensor(1.5840, grad_fn=<MeanBackward1>) 54100
tensor(0.4831, grad_fn=<MeanBackward1>) 54200
tensor(0.8335, grad_fn=<MeanBackward1>) 54300
tensor(3.9503, grad_fn=<MeanBackward1>) 54400
tensor(0.6274, grad_fn=<MeanBackward1>) 54500
tensor(1.9356, grad_fn=<MeanBackward1>) 54600
tensor(0.8939, grad_fn=<MeanBackward1>) 54700
tensor(0.9569, grad_fn=<MeanBackward1>) 54800
tensor(0.8077, grad_fn=<MeanBackward1>) 54900
tensor(0.8074, grad_fn=<MeanBackward1>) 55000
tensor(0.6135, grad_fn=<MeanBackward1>) 55100
tensor(0.6015, grad_fn=<MeanBackward1>) 55200
tensor(0.8115, grad_fn=<MeanBackward1>) 55300
tensor(0.9773, grad_fn=<MeanBackward1>) 55400
tensor(0.7144, grad_fn=<MeanBackward1>) 55500
tensor(0.7270, grad_fn=<MeanBackward1>) 55600
tensor(1.5187, grad_fn=<MeanBackward1>) 55700
tensor(0.6181, grad_fn=<MeanBackward1>) 55800
tensor(1.1727, grad_fn=<MeanBackward1>) 55900
tensor(0.6518, grad_fn=<MeanBackward1>) 56000
tensor(1.5931, grad_fn=<MeanBackward1>) 56100
tensor(0.5799, grad_fn=<MeanBackward1>) 56200
tensor(1.3283, grad_fn=<MeanBackward1>) 56300
tensor(0.7013, grad_fn=<MeanBackward1>) 56400
tensor(0.8603, grad_fn=<MeanBackward1>) 56500
tensor(0.8592, grad_fn=<MeanBackward1>) 56600
tensor(1.0128, grad_fn=<MeanBackward1>) 56700
tensor(5.4474, grad_fn=<MeanBackward1>) 56800
tensor(1.8379, grad_fn=<MeanBackward1>) 56900
tensor(0.5533, grad_fn=<MeanBackward1>) 57000
tensor(0.9776, grad_fn=<MeanBackward1>) 57100
tensor(1.4036, grad_fn=<MeanBackward1>) 57200
tensor(1.9685, grad_fn=<MeanBackward1>) 57300
tensor(2.2149, grad_fn=<MeanBackward1>) 57400
tensor(2.6850, grad_fn=<MeanBackward1>) 57500
tensor(1.0757, grad_fn=<MeanBackward1>) 57600
tensor(0.7720, grad_fn=<MeanBackward1>) 57700
tensor(0.6106, grad_fn=<MeanBackward1>) 57800
tensor(1.3455, grad_fn=<MeanBackward1>) 57900
tensor(0.8451, grad_fn=<MeanBackward1>) 58000
tensor(0.9515, grad_fn=<MeanBackward1>) 58100
tensor(2.8508, grad_fn=<MeanBackward1>) 58200
tensor(0.5794, grad_fn=<MeanBackward1>) 58300
tensor(0.4830, grad_fn=<MeanBackward1>) 58400
tensor(0.7903, grad_fn=<MeanBackward1>) 58500
tensor(0.9354, grad_fn=<MeanBackward1>) 58600
tensor(0.7803, grad_fn=<MeanBackward1>) 58700
tensor(0.5146, grad_fn=<MeanBackward1>) 58800
tensor(2.5925, grad_fn=<MeanBackward1>) 58900
tensor(0.9115, grad_fn=<MeanBackward1>) 59000
tensor(0.6585, grad_fn=<MeanBackward1>) 59100
tensor(0.4271, grad_fn=<MeanBackward1>) 59200
tensor(0.8796, grad_fn=<MeanBackward1>) 59300
tensor(1.8594, grad_fn=<MeanBackward1>) 59400
tensor(1.0514, grad_fn=<MeanBackward1>) 59500
tensor(0.9142, grad_fn=<MeanBackward1>) 59600
tensor(1.5739, grad_fn=<MeanBackward1>) 59700
tensor(1.0915, grad_fn=<MeanBackward1>) 59800
tensor(0.6849, grad_fn=<MeanBackward1>) 59900
tensor(1.0187, grad_fn=<MeanBackward1>) 60000
tensor(0.9307, grad_fn=<MeanBackward1>) 60100
tensor(1.6396, grad_fn=<MeanBackward1>) 60200
tensor(0.5386, grad_fn=<MeanBackward1>) 60300
tensor(1.6984, grad_fn=<MeanBackward1>) 60400
tensor(0.9101, grad_fn=<MeanBackward1>) 60500
tensor(1.2943, grad_fn=<MeanBackward1>) 60600
tensor(0.6304, grad_fn=<MeanBackward1>) 60700
tensor(0.8060, grad_fn=<MeanBackward1>) 60800
tensor(0.7497, grad_fn=<MeanBackward1>) 60900
tensor(2.0119, grad_fn=<MeanBackward1>) 61000
tensor(1.2042, grad_fn=<MeanBackward1>) 61100
tensor(1.4815, grad_fn=<MeanBackward1>) 61200
tensor(0.9520, grad_fn=<MeanBackward1>) 61300
tensor(0.8669, grad_fn=<MeanBackward1>) 61400
tensor(0.9205, grad_fn=<MeanBackward1>) 61500
tensor(2.4574, grad_fn=<MeanBackward1>) 61600
tensor(0.9146, grad_fn=<MeanBackward1>) 61700
tensor(1.1652, grad_fn=<MeanBackward1>) 61800
tensor(1.7964, grad_fn=<MeanBackward1>) 61900
tensor(0.8360, grad_fn=<MeanBackward1>) 62000
tensor(0.7003, grad_fn=<MeanBackward1>) 62100
tensor(0.8012, grad_fn=<MeanBackward1>) 62200
tensor(0.8369, grad_fn=<MeanBackward1>) 62300
tensor(1.2922, grad_fn=<MeanBackward1>) 62400
tensor(2.7002, grad_fn=<MeanBackward1>) 62500
tensor(3.5851, grad_fn=<MeanBackward1>) 62600
tensor(0.5966, grad_fn=<MeanBackward1>) 62700
tensor(0.6557, grad_fn=<MeanBackward1>) 62800
tensor(1.3598, grad_fn=<MeanBackward1>) 62900
tensor(1.6505, grad_fn=<MeanBackward1>) 63000
tensor(0.8879, grad_fn=<MeanBackward1>) 63100
tensor(3.3890, grad_fn=<MeanBackward1>) 63200
tensor(0.8016, grad_fn=<MeanBackward1>) 63300
tensor(1.3608, grad_fn=<MeanBackward1>) 63400
tensor(0.8279, grad_fn=<MeanBackward1>) 63500
tensor(0.9481, grad_fn=<MeanBackward1>) 63600
tensor(0.7111, grad_fn=<MeanBackward1>) 63700
tensor(4.4068, grad_fn=<MeanBackward1>) 63800
tensor(1.1238, grad_fn=<MeanBackward1>) 63900
tensor(0.9942, grad_fn=<MeanBackward1>) 64000
tensor(1.7382, grad_fn=<MeanBackward1>) 64100
tensor(1.4229, grad_fn=<MeanBackward1>) 64200
tensor(0.8926, grad_fn=<MeanBackward1>) 64300
tensor(0.8123, grad_fn=<MeanBackward1>) 64400
tensor(1.2168, grad_fn=<MeanBackward1>) 64500
tensor(0.9400, grad_fn=<MeanBackward1>) 64600
tensor(0.6119, grad_fn=<MeanBackward1>) 64700
tensor(1.5491, grad_fn=<MeanBackward1>) 64800
tensor(0.8258, grad_fn=<MeanBackward1>) 64900
tensor(1.1883, grad_fn=<MeanBackward1>) 65000
tensor(1.5333, grad_fn=<MeanBackward1>) 65100
tensor(1.5677, grad_fn=<MeanBackward1>) 65200
tensor(4.1614, grad_fn=<MeanBackward1>) 65300
tensor(6.9110, grad_fn=<MeanBackward1>) 65400
tensor(0.5768, grad_fn=<MeanBackward1>) 65500
tensor(0.7601, grad_fn=<MeanBackward1>) 65600
tensor(1.9170, grad_fn=<MeanBackward1>) 65700
tensor(0.6151, grad_fn=<MeanBackward1>) 65800
tensor(0.7469, grad_fn=<MeanBackward1>) 65900
tensor(0.7808, grad_fn=<MeanBackward1>) 66000
tensor(1.3736, grad_fn=<MeanBackward1>) 66100
tensor(1.0100, grad_fn=<MeanBackward1>) 66200
tensor(0.6152, grad_fn=<MeanBackward1>) 66300
tensor(1.0343, grad_fn=<MeanBackward1>) 66400
tensor(0.6703, grad_fn=<MeanBackward1>) 66500
tensor(2.7351, grad_fn=<MeanBackward1>) 66600
tensor(1.8319, grad_fn=<MeanBackward1>) 66700
tensor(1.5246, grad_fn=<MeanBackward1>) 66800
tensor(0.6637, grad_fn=<MeanBackward1>) 66900
tensor(0.7916, grad_fn=<MeanBackward1>) 67000
tensor(0.8884, grad_fn=<MeanBackward1>) 67100
tensor(1.0989, grad_fn=<MeanBackward1>) 67200
tensor(1.6656, grad_fn=<MeanBackward1>) 67300
tensor(0.6771, grad_fn=<MeanBackward1>) 67400
tensor(0.8113, grad_fn=<MeanBackward1>) 67500
tensor(3.6053, grad_fn=<MeanBackward1>) 67600
tensor(3.4772, grad_fn=<MeanBackward1>) 67700
tensor(1.1961, grad_fn=<MeanBackward1>) 67800
tensor(1.0899, grad_fn=<MeanBackward1>) 67900
tensor(0.5744, grad_fn=<MeanBackward1>) 68000
tensor(0.7825, grad_fn=<MeanBackward1>) 68100
tensor(0.7086, grad_fn=<MeanBackward1>) 68200
tensor(0.8655, grad_fn=<MeanBackward1>) 68300
tensor(1.1714, grad_fn=<MeanBackward1>) 68400
tensor(1.7747, grad_fn=<MeanBackward1>) 68500
tensor(0.9311, grad_fn=<MeanBackward1>) 68600
tensor(1.1742, grad_fn=<MeanBackward1>) 68700
tensor(1.4276, grad_fn=<MeanBackward1>) 68800
tensor(0.8992, grad_fn=<MeanBackward1>) 68900
tensor(5.5625, grad_fn=<MeanBackward1>) 69000
tensor(0.6704, grad_fn=<MeanBackward1>) 69100
tensor(2.0305, grad_fn=<MeanBackward1>) 69200
tensor(0.6825, grad_fn=<MeanBackward1>) 69300
tensor(0.6069, grad_fn=<MeanBackward1>) 69400
tensor(0.8260, grad_fn=<MeanBackward1>) 69500
tensor(0.8163, grad_fn=<MeanBackward1>) 69600
tensor(1.0443, grad_fn=<MeanBackward1>) 69700
tensor(0.7636, grad_fn=<MeanBackward1>) 69800
tensor(0.8574, grad_fn=<MeanBackward1>) 69900
tensor(0.8825, grad_fn=<MeanBackward1>) 70000
tensor(1.3168, grad_fn=<MeanBackward1>) 70100
tensor(1.1720, grad_fn=<MeanBackward1>) 70200
tensor(1.0854, grad_fn=<MeanBackward1>) 70300
tensor(1.3321, grad_fn=<MeanBackward1>) 70400
tensor(0.5861, grad_fn=<MeanBackward1>) 70500
tensor(2.8084, grad_fn=<MeanBackward1>) 70600
tensor(1.3474, grad_fn=<MeanBackward1>) 70700
tensor(0.6845, grad_fn=<MeanBackward1>) 70800
tensor(0.8674, grad_fn=<MeanBackward1>) 70900
tensor(0.6569, grad_fn=<MeanBackward1>) 71000
tensor(1.0075, grad_fn=<MeanBackward1>) 71100
tensor(2.0384, grad_fn=<MeanBackward1>) 71200
tensor(0.7492, grad_fn=<MeanBackward1>) 71300
tensor(0.5900, grad_fn=<MeanBackward1>) 71400
tensor(0.8507, grad_fn=<MeanBackward1>) 71500
tensor(1.3360, grad_fn=<MeanBackward1>) 71600
tensor(1.7149, grad_fn=<MeanBackward1>) 71700
tensor(0.7622, grad_fn=<MeanBackward1>) 71800
tensor(0.5063, grad_fn=<MeanBackward1>) 71900
tensor(1.6678, grad_fn=<MeanBackward1>) 72000
tensor(0.7658, grad_fn=<MeanBackward1>) 72100
tensor(0.8107, grad_fn=<MeanBackward1>) 72200
tensor(1.0166, grad_fn=<MeanBackward1>) 72300
tensor(0.7946, grad_fn=<MeanBackward1>) 72400
tensor(0.6565, grad_fn=<MeanBackward1>) 72500
tensor(7.5380, grad_fn=<MeanBackward1>) 72600
tensor(0.6326, grad_fn=<MeanBackward1>) 72700
tensor(0.8046, grad_fn=<MeanBackward1>) 72800
tensor(0.7916, grad_fn=<MeanBackward1>) 72900
tensor(0.7968, grad_fn=<MeanBackward1>) 73000
tensor(1.1471, grad_fn=<MeanBackward1>) 73100
tensor(0.5570, grad_fn=<MeanBackward1>) 73200
tensor(1.1203, grad_fn=<MeanBackward1>) 73300
tensor(1.0496, grad_fn=<MeanBackward1>) 73400
tensor(0.7109, grad_fn=<MeanBackward1>) 73500
tensor(0.6428, grad_fn=<MeanBackward1>) 73600
tensor(2.2005, grad_fn=<MeanBackward1>) 73700
tensor(1.3972, grad_fn=<MeanBackward1>) 73800
tensor(0.6983, grad_fn=<MeanBackward1>) 73900
tensor(1.7272, grad_fn=<MeanBackward1>) 74000
tensor(0.7328, grad_fn=<MeanBackward1>) 74100
tensor(0.7604, grad_fn=<MeanBackward1>) 74200
tensor(1.1984, grad_fn=<MeanBackward1>) 74300
tensor(0.9470, grad_fn=<MeanBackward1>) 74400
tensor(0.6364, grad_fn=<MeanBackward1>) 74500
tensor(0.7710, grad_fn=<MeanBackward1>) 74600
tensor(0.4310, grad_fn=<MeanBackward1>) 74700
tensor(1.3921, grad_fn=<MeanBackward1>) 74800
tensor(0.7965, grad_fn=<MeanBackward1>) 74900
tensor(1.0604, grad_fn=<MeanBackward1>) 75000
tensor(1.0534, grad_fn=<MeanBackward1>) 75100
tensor(1.5607, grad_fn=<MeanBackward1>) 75200
tensor(1.1001, grad_fn=<MeanBackward1>) 75300
tensor(1.2279, grad_fn=<MeanBackward1>) 75400
tensor(2.5162, grad_fn=<MeanBackward1>) 75500
tensor(2.9550, grad_fn=<MeanBackward1>) 75600
tensor(1.1411, grad_fn=<MeanBackward1>) 75700
tensor(0.8390, grad_fn=<MeanBackward1>) 75800
tensor(0.5066, grad_fn=<MeanBackward1>) 75900
tensor(0.7736, grad_fn=<MeanBackward1>) 76000
tensor(1.0163, grad_fn=<MeanBackward1>) 76100
tensor(1.1450, grad_fn=<MeanBackward1>) 76200
tensor(3.7296, grad_fn=<MeanBackward1>) 76300
tensor(1.1687, grad_fn=<MeanBackward1>) 76400
tensor(0.6003, grad_fn=<MeanBackward1>) 76500
tensor(2.8065, grad_fn=<MeanBackward1>) 76600
tensor(0.5531, grad_fn=<MeanBackward1>) 76700
tensor(1.0450, grad_fn=<MeanBackward1>) 76800
tensor(1.0407, grad_fn=<MeanBackward1>) 76900
tensor(2.3887, grad_fn=<MeanBackward1>) 77000
tensor(1.3330, grad_fn=<MeanBackward1>) 77100
tensor(1.3805, grad_fn=<MeanBackward1>) 77200
tensor(0.8038, grad_fn=<MeanBackward1>) 77300
tensor(1.3342, grad_fn=<MeanBackward1>) 77400
tensor(3.2476, grad_fn=<MeanBackward1>) 77500
tensor(1.1249, grad_fn=<MeanBackward1>) 77600
tensor(0.8963, grad_fn=<MeanBackward1>) 77700
tensor(1.0133, grad_fn=<MeanBackward1>) 77800
tensor(0.7095, grad_fn=<MeanBackward1>) 77900
tensor(0.7854, grad_fn=<MeanBackward1>) 78000
tensor(1.0664, grad_fn=<MeanBackward1>) 78100
tensor(1.5376, grad_fn=<MeanBackward1>) 78200
tensor(1.1986, grad_fn=<MeanBackward1>) 78300
tensor(0.8574, grad_fn=<MeanBackward1>) 78400
tensor(0.9727, grad_fn=<MeanBackward1>) 78500
tensor(1.2257, grad_fn=<MeanBackward1>) 78600
tensor(1.1034, grad_fn=<MeanBackward1>) 78700
tensor(1.8081, grad_fn=<MeanBackward1>) 78800
tensor(0.4592, grad_fn=<MeanBackward1>) 78900
tensor(0.5736, grad_fn=<MeanBackward1>) 79000
tensor(0.4717, grad_fn=<MeanBackward1>) 79100
tensor(1.9545, grad_fn=<MeanBackward1>) 79200
tensor(0.6861, grad_fn=<MeanBackward1>) 79300
tensor(0.4602, grad_fn=<MeanBackward1>) 79400
tensor(0.6298, grad_fn=<MeanBackward1>) 79500
tensor(0.8356, grad_fn=<MeanBackward1>) 79600
tensor(1.7574, grad_fn=<MeanBackward1>) 79700
tensor(0.7967, grad_fn=<MeanBackward1>) 79800
tensor(0.8768, grad_fn=<MeanBackward1>) 79900
tensor(4.8521, grad_fn=<MeanBackward1>) 80000
tensor(0.6905, grad_fn=<MeanBackward1>) 80100
tensor(0.5351, grad_fn=<MeanBackward1>) 80200
tensor(0.8873, grad_fn=<MeanBackward1>) 80300
tensor(1.1807, grad_fn=<MeanBackward1>) 80400
tensor(0.5803, grad_fn=<MeanBackward1>) 80500
tensor(0.9633, grad_fn=<MeanBackward1>) 80600
tensor(0.5133, grad_fn=<MeanBackward1>) 80700
tensor(3.0450, grad_fn=<MeanBackward1>) 80800
tensor(0.9398, grad_fn=<MeanBackward1>) 80900
tensor(0.8953, grad_fn=<MeanBackward1>) 81000
tensor(1.0802, grad_fn=<MeanBackward1>) 81100
tensor(2.5103, grad_fn=<MeanBackward1>) 81200
tensor(1.1964, grad_fn=<MeanBackward1>) 81300
tensor(0.8614, grad_fn=<MeanBackward1>) 81400
tensor(1.5505, grad_fn=<MeanBackward1>) 81500
tensor(1.8345, grad_fn=<MeanBackward1>) 81600
tensor(0.8148, grad_fn=<MeanBackward1>) 81700
tensor(0.9300, grad_fn=<MeanBackward1>) 81800
tensor(0.9783, grad_fn=<MeanBackward1>) 81900
tensor(1.3576, grad_fn=<MeanBackward1>) 82000
tensor(1.0352, grad_fn=<MeanBackward1>) 82100
tensor(4.5003, grad_fn=<MeanBackward1>) 82200
tensor(1.1686, grad_fn=<MeanBackward1>) 82300
tensor(1.3363, grad_fn=<MeanBackward1>) 82400
tensor(0.4948, grad_fn=<MeanBackward1>) 82500
tensor(1.0182, grad_fn=<MeanBackward1>) 82600
tensor(2.2001, grad_fn=<MeanBackward1>) 82700
tensor(0.5997, grad_fn=<MeanBackward1>) 82800
tensor(4.3448, grad_fn=<MeanBackward1>) 82900
tensor(2.6396, grad_fn=<MeanBackward1>) 83000
tensor(1.6712, grad_fn=<MeanBackward1>) 83100
tensor(0.7147, grad_fn=<MeanBackward1>) 83200
tensor(2.6125, grad_fn=<MeanBackward1>) 83300
tensor(0.8999, grad_fn=<MeanBackward1>) 83400
tensor(0.5329, grad_fn=<MeanBackward1>) 83500
tensor(1.4889, grad_fn=<MeanBackward1>) 83600
tensor(1.7016, grad_fn=<MeanBackward1>) 83700
tensor(0.9905, grad_fn=<MeanBackward1>) 83800
tensor(2.9745, grad_fn=<MeanBackward1>) 83900
tensor(1.2899, grad_fn=<MeanBackward1>) 84000
tensor(2.4829, grad_fn=<MeanBackward1>) 84100
tensor(1.1842, grad_fn=<MeanBackward1>) 84200
tensor(1.0149, grad_fn=<MeanBackward1>) 84300
tensor(0.8266, grad_fn=<MeanBackward1>) 84400
tensor(1.1994, grad_fn=<MeanBackward1>) 84500
tensor(1.9152, grad_fn=<MeanBackward1>) 84600
tensor(0.9725, grad_fn=<MeanBackward1>) 84700
tensor(1.5793, grad_fn=<MeanBackward1>) 84800
tensor(0.8227, grad_fn=<MeanBackward1>) 84900
tensor(0.4977, grad_fn=<MeanBackward1>) 85000
tensor(1.7675, grad_fn=<MeanBackward1>) 85100
tensor(1.7482, grad_fn=<MeanBackward1>) 85200
tensor(0.9458, grad_fn=<MeanBackward1>) 85300
tensor(0.6452, grad_fn=<MeanBackward1>) 85400
tensor(0.8706, grad_fn=<MeanBackward1>) 85500
tensor(0.8608, grad_fn=<MeanBackward1>) 85600
tensor(2.1711, grad_fn=<MeanBackward1>) 85700
tensor(4.2331, grad_fn=<MeanBackward1>) 85800
tensor(1.0740, grad_fn=<MeanBackward1>) 85900
tensor(3.6740, grad_fn=<MeanBackward1>) 86000
tensor(0.7578, grad_fn=<MeanBackward1>) 86100
tensor(0.6253, grad_fn=<MeanBackward1>) 86200
tensor(1.1726, grad_fn=<MeanBackward1>) 86300
tensor(0.8706, grad_fn=<MeanBackward1>) 86400
