Loading miniconda version 22.11.1-1
Sequential(
  (0): Linear(in_features=3, out_features=32, bias=True)
  (1): GELU(approximate='none')
  (2): Linear(in_features=32, out_features=32, bias=True)
  (3): GELU(approximate='none')
  (4): Linear(in_features=32, out_features=32, bias=True)
  (5): GELU(approximate='none')
  (6): Linear(in_features=32, out_features=32, bias=True)
  (7): GELU(approximate='none')
  (8): Linear(in_features=32, out_features=32, bias=True)
  (9): GELU(approximate='none')
  (10): Linear(in_features=32, out_features=32, bias=True)
  (11): GELU(approximate='none')
  (12): Linear(in_features=32, out_features=32, bias=True)
  (13): GELU(approximate='none')
  (14): Linear(in_features=32, out_features=2, bias=True)
)
tensor(2.0018, grad_fn=<MeanBackward1>) 0
tensor(1.1445, grad_fn=<MeanBackward1>) 46600
tensor(2.2830, grad_fn=<MeanBackward1>) 46700
tensor(1.2729, grad_fn=<MeanBackward1>) 46800
tensor(1.4917, grad_fn=<MeanBackward1>) 46900
tensor(0.9475, grad_fn=<MeanBackward1>) 47000
tensor(1.6121, grad_fn=<MeanBackward1>) 47100
tensor(2.1998, grad_fn=<MeanBackward1>) 47200
tensor(1.8174, grad_fn=<MeanBackward1>) 47300
tensor(1.5879, grad_fn=<MeanBackward1>) 47400
tensor(1.1677, grad_fn=<MeanBackward1>) 47500
tensor(1.3494, grad_fn=<MeanBackward1>) 47600
tensor(1.2161, grad_fn=<MeanBackward1>) 47700
tensor(2.4926, grad_fn=<MeanBackward1>) 47800
tensor(5.0472, grad_fn=<MeanBackward1>) 47900
tensor(1.1469, grad_fn=<MeanBackward1>) 48000
tensor(1.5528, grad_fn=<MeanBackward1>) 48100
tensor(1.3930, grad_fn=<MeanBackward1>) 48200
tensor(2.0239, grad_fn=<MeanBackward1>) 48300
tensor(3.1994, grad_fn=<MeanBackward1>) 48400
tensor(1.9045, grad_fn=<MeanBackward1>) 48500
tensor(1.3979, grad_fn=<MeanBackward1>) 48600
tensor(6.1902, grad_fn=<MeanBackward1>) 48700
tensor(1.1210, grad_fn=<MeanBackward1>) 48800
tensor(1.6505, grad_fn=<MeanBackward1>) 48900
tensor(1.4135, grad_fn=<MeanBackward1>) 49000
tensor(8.8562, grad_fn=<MeanBackward1>) 49100
tensor(1.4993, grad_fn=<MeanBackward1>) 49200
tensor(1.4351, grad_fn=<MeanBackward1>) 49300
tensor(2.6955, grad_fn=<MeanBackward1>) 49400
tensor(3.2684, grad_fn=<MeanBackward1>) 49500
tensor(1.7564, grad_fn=<MeanBackward1>) 49600
tensor(1.2535, grad_fn=<MeanBackward1>) 49700
tensor(2.1434, grad_fn=<MeanBackward1>) 49800
tensor(1.9628, grad_fn=<MeanBackward1>) 49900
tensor(1.8023, grad_fn=<MeanBackward1>) 50000
tensor(1.8325, grad_fn=<MeanBackward1>) 50100
tensor(1.8743, grad_fn=<MeanBackward1>) 50200
tensor(1.4424, grad_fn=<MeanBackward1>) 50300
tensor(2.7254, grad_fn=<MeanBackward1>) 50400
tensor(1.0368, grad_fn=<MeanBackward1>) 50500
tensor(3.6026, grad_fn=<MeanBackward1>) 50600
tensor(1.1542, grad_fn=<MeanBackward1>) 50700
tensor(1.8976, grad_fn=<MeanBackward1>) 50800
tensor(2.1336, grad_fn=<MeanBackward1>) 50900
tensor(1.1742, grad_fn=<MeanBackward1>) 51000
tensor(1.7205, grad_fn=<MeanBackward1>) 51100
tensor(3.6054, grad_fn=<MeanBackward1>) 51200
tensor(1.8835, grad_fn=<MeanBackward1>) 51300
tensor(2.0103, grad_fn=<MeanBackward1>) 51400
tensor(1.2799, grad_fn=<MeanBackward1>) 51500
tensor(2.9722, grad_fn=<MeanBackward1>) 51600
tensor(1.4191, grad_fn=<MeanBackward1>) 51700
tensor(0.9339, grad_fn=<MeanBackward1>) 51800
tensor(2.2845, grad_fn=<MeanBackward1>) 51900
tensor(1.4725, grad_fn=<MeanBackward1>) 52000
tensor(2.9542, grad_fn=<MeanBackward1>) 52100
tensor(1.2721, grad_fn=<MeanBackward1>) 52200
tensor(1.9492, grad_fn=<MeanBackward1>) 52300
tensor(2.2948, grad_fn=<MeanBackward1>) 52400
tensor(1.0824, grad_fn=<MeanBackward1>) 52500
tensor(1.8511, grad_fn=<MeanBackward1>) 52600
tensor(0.9770, grad_fn=<MeanBackward1>) 52700
tensor(1.6558, grad_fn=<MeanBackward1>) 52800
tensor(2.1038, grad_fn=<MeanBackward1>) 52900
tensor(2.0997, grad_fn=<MeanBackward1>) 53000
tensor(3.7152, grad_fn=<MeanBackward1>) 53100
tensor(0.8016, grad_fn=<MeanBackward1>) 53200
tensor(1.9368, grad_fn=<MeanBackward1>) 53300
tensor(1.5312, grad_fn=<MeanBackward1>) 53400
tensor(1.3050, grad_fn=<MeanBackward1>) 53500
tensor(2.7704, grad_fn=<MeanBackward1>) 53600
tensor(4.1100, grad_fn=<MeanBackward1>) 53700
tensor(1.0685, grad_fn=<MeanBackward1>) 53800
tensor(0.7731, grad_fn=<MeanBackward1>) 53900
tensor(1.2354, grad_fn=<MeanBackward1>) 54000
tensor(1.2891, grad_fn=<MeanBackward1>) 54100
tensor(1.2472, grad_fn=<MeanBackward1>) 54200
tensor(4.3445, grad_fn=<MeanBackward1>) 54300
tensor(1.2078, grad_fn=<MeanBackward1>) 54400
tensor(3.9441, grad_fn=<MeanBackward1>) 54500
tensor(2.2300, grad_fn=<MeanBackward1>) 54600
tensor(1.7764, grad_fn=<MeanBackward1>) 54700
tensor(1.0214, grad_fn=<MeanBackward1>) 54800
tensor(0.9158, grad_fn=<MeanBackward1>) 54900
tensor(0.9841, grad_fn=<MeanBackward1>) 55000
tensor(2.0631, grad_fn=<MeanBackward1>) 55100
tensor(1.9612, grad_fn=<MeanBackward1>) 55200
tensor(1.7641, grad_fn=<MeanBackward1>) 55300
tensor(0.8855, grad_fn=<MeanBackward1>) 55400
tensor(1.5860, grad_fn=<MeanBackward1>) 55500
tensor(1.1168, grad_fn=<MeanBackward1>) 55600
tensor(1.0316, grad_fn=<MeanBackward1>) 55700
tensor(1.8851, grad_fn=<MeanBackward1>) 55800
tensor(1.4388, grad_fn=<MeanBackward1>) 55900
tensor(2.3909, grad_fn=<MeanBackward1>) 56000
tensor(0.9906, grad_fn=<MeanBackward1>) 56100
tensor(2.4222, grad_fn=<MeanBackward1>) 56200
tensor(1.0674, grad_fn=<MeanBackward1>) 56300
tensor(3.3910, grad_fn=<MeanBackward1>) 56400
tensor(1.5934, grad_fn=<MeanBackward1>) 56500
tensor(1.7237, grad_fn=<MeanBackward1>) 56600
tensor(1.3983, grad_fn=<MeanBackward1>) 56700
tensor(1.5663, grad_fn=<MeanBackward1>) 56800
tensor(3.5109, grad_fn=<MeanBackward1>) 56900
tensor(1.2846, grad_fn=<MeanBackward1>) 57000
tensor(1.4312, grad_fn=<MeanBackward1>) 57100
tensor(1.9222, grad_fn=<MeanBackward1>) 57200
tensor(1.0516, grad_fn=<MeanBackward1>) 57300
tensor(2.3948, grad_fn=<MeanBackward1>) 57400
tensor(1.1662, grad_fn=<MeanBackward1>) 57500
tensor(2.7418, grad_fn=<MeanBackward1>) 57600
tensor(2.4477, grad_fn=<MeanBackward1>) 57700
tensor(1.0762, grad_fn=<MeanBackward1>) 57800
tensor(1.2078, grad_fn=<MeanBackward1>) 57900
tensor(2.2804, grad_fn=<MeanBackward1>) 58000
tensor(0.8396, grad_fn=<MeanBackward1>) 58100
tensor(1.6269, grad_fn=<MeanBackward1>) 58200
tensor(1.0391, grad_fn=<MeanBackward1>) 58300
tensor(1.1574, grad_fn=<MeanBackward1>) 58400
tensor(1.3763, grad_fn=<MeanBackward1>) 58500
tensor(1.8374, grad_fn=<MeanBackward1>) 58600
tensor(1.8602, grad_fn=<MeanBackward1>) 58700
tensor(1.5884, grad_fn=<MeanBackward1>) 58800
tensor(1.4742, grad_fn=<MeanBackward1>) 58900
tensor(0.8789, grad_fn=<MeanBackward1>) 59000
tensor(2.3295, grad_fn=<MeanBackward1>) 59100
tensor(1.0776, grad_fn=<MeanBackward1>) 59200
tensor(1.1042, grad_fn=<MeanBackward1>) 59300
tensor(1.4468, grad_fn=<MeanBackward1>) 59400
tensor(1.3071, grad_fn=<MeanBackward1>) 59500
tensor(1.2033, grad_fn=<MeanBackward1>) 59600
tensor(2.7954, grad_fn=<MeanBackward1>) 59700
tensor(1.7177, grad_fn=<MeanBackward1>) 59800
tensor(1.6868, grad_fn=<MeanBackward1>) 59900
tensor(1.2954, grad_fn=<MeanBackward1>) 60000
tensor(2.1749, grad_fn=<MeanBackward1>) 60100
tensor(5.4470, grad_fn=<MeanBackward1>) 60200
tensor(4.3640, grad_fn=<MeanBackward1>) 60300
tensor(1.4709, grad_fn=<MeanBackward1>) 60400
tensor(1.1335, grad_fn=<MeanBackward1>) 60500
tensor(2.9488, grad_fn=<MeanBackward1>) 60600
tensor(1.1030, grad_fn=<MeanBackward1>) 60700
tensor(2.8735, grad_fn=<MeanBackward1>) 60800
tensor(4.1699, grad_fn=<MeanBackward1>) 60900
tensor(3.6908, grad_fn=<MeanBackward1>) 61000
tensor(2.3069, grad_fn=<MeanBackward1>) 61100
tensor(2.4838, grad_fn=<MeanBackward1>) 61200
tensor(1.2568, grad_fn=<MeanBackward1>) 61300
tensor(1.1707, grad_fn=<MeanBackward1>) 61400
tensor(1.1276, grad_fn=<MeanBackward1>) 61500
tensor(1.4438, grad_fn=<MeanBackward1>) 61600
tensor(1.5625, grad_fn=<MeanBackward1>) 61700
tensor(1.3502, grad_fn=<MeanBackward1>) 61800
tensor(1.3658, grad_fn=<MeanBackward1>) 61900
tensor(1.9271, grad_fn=<MeanBackward1>) 62000
tensor(2.2776, grad_fn=<MeanBackward1>) 62100
tensor(1.4911, grad_fn=<MeanBackward1>) 62200
tensor(2.1532, grad_fn=<MeanBackward1>) 62300
tensor(2.2737, grad_fn=<MeanBackward1>) 62400
tensor(8.6195, grad_fn=<MeanBackward1>) 62500
tensor(2.7753, grad_fn=<MeanBackward1>) 62600
tensor(2.5958, grad_fn=<MeanBackward1>) 62700
tensor(1.5818, grad_fn=<MeanBackward1>) 62800
tensor(1.5107, grad_fn=<MeanBackward1>) 62900
tensor(1.1404, grad_fn=<MeanBackward1>) 63000
tensor(1.4591, grad_fn=<MeanBackward1>) 63100
tensor(1.1550, grad_fn=<MeanBackward1>) 63200
tensor(1.3764, grad_fn=<MeanBackward1>) 63300
tensor(2.5187, grad_fn=<MeanBackward1>) 63400
tensor(8.5329, grad_fn=<MeanBackward1>) 63500
tensor(1.4754, grad_fn=<MeanBackward1>) 63600
tensor(1.5826, grad_fn=<MeanBackward1>) 63700
tensor(1.8024, grad_fn=<MeanBackward1>) 63800
tensor(1.4769, grad_fn=<MeanBackward1>) 63900
tensor(2.5918, grad_fn=<MeanBackward1>) 64000
tensor(0.8896, grad_fn=<MeanBackward1>) 64100
tensor(2.7759, grad_fn=<MeanBackward1>) 64200
tensor(1.1671, grad_fn=<MeanBackward1>) 64300
tensor(2.9067, grad_fn=<MeanBackward1>) 64400
tensor(2.8111, grad_fn=<MeanBackward1>) 64500
tensor(9.3882, grad_fn=<MeanBackward1>) 64600
tensor(5.1773, grad_fn=<MeanBackward1>) 64700
tensor(0.9706, grad_fn=<MeanBackward1>) 64800
tensor(1.2960, grad_fn=<MeanBackward1>) 64900
tensor(2.1678, grad_fn=<MeanBackward1>) 65000
tensor(1.3819, grad_fn=<MeanBackward1>) 65100
tensor(2.4156, grad_fn=<MeanBackward1>) 65200
tensor(5.0309, grad_fn=<MeanBackward1>) 65300
tensor(1.9999, grad_fn=<MeanBackward1>) 65400
tensor(1.7929, grad_fn=<MeanBackward1>) 65500
tensor(1.1145, grad_fn=<MeanBackward1>) 65600
tensor(1.1668, grad_fn=<MeanBackward1>) 65700
tensor(1.7778, grad_fn=<MeanBackward1>) 65800
tensor(3.6927, grad_fn=<MeanBackward1>) 65900
tensor(1.6823, grad_fn=<MeanBackward1>) 66000
tensor(1.5402, grad_fn=<MeanBackward1>) 66100
tensor(1.1404, grad_fn=<MeanBackward1>) 66200
tensor(1.6305, grad_fn=<MeanBackward1>) 66300
tensor(0.9968, grad_fn=<MeanBackward1>) 66400
tensor(1.3879, grad_fn=<MeanBackward1>) 66500
tensor(1.4349, grad_fn=<MeanBackward1>) 66600
tensor(1.2500, grad_fn=<MeanBackward1>) 66700
tensor(1.5060, grad_fn=<MeanBackward1>) 66800
tensor(2.1277, grad_fn=<MeanBackward1>) 66900
tensor(1.4649, grad_fn=<MeanBackward1>) 67000
tensor(1.3686, grad_fn=<MeanBackward1>) 67100
tensor(1.9292, grad_fn=<MeanBackward1>) 67200
tensor(1.4183, grad_fn=<MeanBackward1>) 67300
tensor(1.3527, grad_fn=<MeanBackward1>) 67400
tensor(1.2605, grad_fn=<MeanBackward1>) 67500
tensor(1.5337, grad_fn=<MeanBackward1>) 67600
tensor(2.1216, grad_fn=<MeanBackward1>) 67700
tensor(1.4346, grad_fn=<MeanBackward1>) 67800
tensor(3.2607, grad_fn=<MeanBackward1>) 67900
tensor(1.9944, grad_fn=<MeanBackward1>) 68000
tensor(1.1192, grad_fn=<MeanBackward1>) 68100
tensor(3.3579, grad_fn=<MeanBackward1>) 68200
tensor(2.7041, grad_fn=<MeanBackward1>) 68300
tensor(1.3405, grad_fn=<MeanBackward1>) 68400
tensor(2.2178, grad_fn=<MeanBackward1>) 68500
tensor(1.7710, grad_fn=<MeanBackward1>) 68600
tensor(1.5565, grad_fn=<MeanBackward1>) 68700
tensor(4.8002, grad_fn=<MeanBackward1>) 68800
tensor(4.1676, grad_fn=<MeanBackward1>) 68900
tensor(4.1036, grad_fn=<MeanBackward1>) 69000
tensor(1.9812, grad_fn=<MeanBackward1>) 69100
tensor(1.3733, grad_fn=<MeanBackward1>) 69200
tensor(2.1973, grad_fn=<MeanBackward1>) 69300
tensor(1.7552, grad_fn=<MeanBackward1>) 69400
tensor(3.4452, grad_fn=<MeanBackward1>) 69500
tensor(1.1331, grad_fn=<MeanBackward1>) 69600
tensor(0.9614, grad_fn=<MeanBackward1>) 69700
tensor(1.6558, grad_fn=<MeanBackward1>) 69800
tensor(1.3471, grad_fn=<MeanBackward1>) 69900
tensor(1.4314, grad_fn=<MeanBackward1>) 70000
tensor(4.8847, grad_fn=<MeanBackward1>) 70100
tensor(0.9603, grad_fn=<MeanBackward1>) 70200
tensor(4.4934, grad_fn=<MeanBackward1>) 70300
tensor(2.4848, grad_fn=<MeanBackward1>) 70400
tensor(4.1445, grad_fn=<MeanBackward1>) 70500
tensor(2.9206, grad_fn=<MeanBackward1>) 70600
tensor(9.2753, grad_fn=<MeanBackward1>) 70700
tensor(1.2333, grad_fn=<MeanBackward1>) 70800
tensor(1.3858, grad_fn=<MeanBackward1>) 70900
tensor(1.7477, grad_fn=<MeanBackward1>) 71000
tensor(1.5406, grad_fn=<MeanBackward1>) 71100
tensor(4.8020, grad_fn=<MeanBackward1>) 71200
tensor(3.1880, grad_fn=<MeanBackward1>) 71300
tensor(1.4590, grad_fn=<MeanBackward1>) 71400
tensor(1.3581, grad_fn=<MeanBackward1>) 71500
tensor(2.1044, grad_fn=<MeanBackward1>) 71600
tensor(1.1626, grad_fn=<MeanBackward1>) 71700
tensor(1.9419, grad_fn=<MeanBackward1>) 71800
tensor(1.1864, grad_fn=<MeanBackward1>) 71900
tensor(2.9084, grad_fn=<MeanBackward1>) 72000
tensor(2.2688, grad_fn=<MeanBackward1>) 72100
tensor(1.3261, grad_fn=<MeanBackward1>) 72200
tensor(1.3195, grad_fn=<MeanBackward1>) 72300
tensor(3.3879, grad_fn=<MeanBackward1>) 72400
tensor(1.2851, grad_fn=<MeanBackward1>) 72500
tensor(1.0825, grad_fn=<MeanBackward1>) 72600
tensor(2.7622, grad_fn=<MeanBackward1>) 72700
tensor(3.1069, grad_fn=<MeanBackward1>) 72800
tensor(1.0013, grad_fn=<MeanBackward1>) 72900
tensor(1.7735, grad_fn=<MeanBackward1>) 73000
tensor(2.7518, grad_fn=<MeanBackward1>) 73100
tensor(1.0308, grad_fn=<MeanBackward1>) 73200
tensor(1.5822, grad_fn=<MeanBackward1>) 73300
tensor(2.7403, grad_fn=<MeanBackward1>) 73400
tensor(2.4560, grad_fn=<MeanBackward1>) 73500
tensor(3.4726, grad_fn=<MeanBackward1>) 73600
tensor(3.4061, grad_fn=<MeanBackward1>) 73700
tensor(2.2297, grad_fn=<MeanBackward1>) 73800
tensor(3.8150, grad_fn=<MeanBackward1>) 73900
tensor(1.6321, grad_fn=<MeanBackward1>) 74000
tensor(2.6061, grad_fn=<MeanBackward1>) 74100
tensor(1.0387, grad_fn=<MeanBackward1>) 74200
tensor(0.9849, grad_fn=<MeanBackward1>) 74300
tensor(1.3627, grad_fn=<MeanBackward1>) 74400
tensor(1.1836, grad_fn=<MeanBackward1>) 74500
tensor(1.2821, grad_fn=<MeanBackward1>) 74600
tensor(1.3996, grad_fn=<MeanBackward1>) 74700
tensor(10.6255, grad_fn=<MeanBackward1>) 74800
tensor(1.2763, grad_fn=<MeanBackward1>) 74900
tensor(2.8267, grad_fn=<MeanBackward1>) 75000
tensor(1.3036, grad_fn=<MeanBackward1>) 75100
tensor(2.2044, grad_fn=<MeanBackward1>) 75200
tensor(1.0537, grad_fn=<MeanBackward1>) 75300
tensor(2.7301, grad_fn=<MeanBackward1>) 75400
tensor(1.0859, grad_fn=<MeanBackward1>) 75500
tensor(2.6317, grad_fn=<MeanBackward1>) 75600
tensor(1.7122, grad_fn=<MeanBackward1>) 75700
tensor(1.7191, grad_fn=<MeanBackward1>) 75800
tensor(1.4081, grad_fn=<MeanBackward1>) 75900
tensor(1.6763, grad_fn=<MeanBackward1>) 76000
tensor(1.1170, grad_fn=<MeanBackward1>) 76100
tensor(1.8276, grad_fn=<MeanBackward1>) 76200
tensor(0.9960, grad_fn=<MeanBackward1>) 76300
tensor(1.7534, grad_fn=<MeanBackward1>) 76400
tensor(1.4457, grad_fn=<MeanBackward1>) 76500
tensor(1.2838, grad_fn=<MeanBackward1>) 76600
tensor(2.1392, grad_fn=<MeanBackward1>) 76700
tensor(2.0867, grad_fn=<MeanBackward1>) 76800
tensor(3.0416, grad_fn=<MeanBackward1>) 76900
tensor(3.2195, grad_fn=<MeanBackward1>) 77000
tensor(1.8077, grad_fn=<MeanBackward1>) 77100
tensor(4.7944, grad_fn=<MeanBackward1>) 77200
tensor(2.2055, grad_fn=<MeanBackward1>) 77300
tensor(3.8420, grad_fn=<MeanBackward1>) 77400
tensor(3.1326, grad_fn=<MeanBackward1>) 77500
tensor(1.4524, grad_fn=<MeanBackward1>) 77600
tensor(1.2491, grad_fn=<MeanBackward1>) 77700
tensor(1.6285, grad_fn=<MeanBackward1>) 77800
tensor(1.7464, grad_fn=<MeanBackward1>) 77900
tensor(1.9231, grad_fn=<MeanBackward1>) 78000
tensor(5.3403, grad_fn=<MeanBackward1>) 78100
tensor(1.8271, grad_fn=<MeanBackward1>) 78200
tensor(3.3178, grad_fn=<MeanBackward1>) 78300
tensor(2.6944, grad_fn=<MeanBackward1>) 78400
tensor(2.5890, grad_fn=<MeanBackward1>) 78500
tensor(2.3925, grad_fn=<MeanBackward1>) 78600
tensor(2.1351, grad_fn=<MeanBackward1>) 78700
tensor(1.0986, grad_fn=<MeanBackward1>) 78800
tensor(2.7595, grad_fn=<MeanBackward1>) 78900
tensor(1.8941, grad_fn=<MeanBackward1>) 79000
tensor(1.2515, grad_fn=<MeanBackward1>) 79100
tensor(1.4102, grad_fn=<MeanBackward1>) 79200
tensor(1.7922, grad_fn=<MeanBackward1>) 79300
tensor(8.1712, grad_fn=<MeanBackward1>) 79400
tensor(1.8239, grad_fn=<MeanBackward1>) 79500
tensor(1.8048, grad_fn=<MeanBackward1>) 79600
tensor(1.3481, grad_fn=<MeanBackward1>) 79700
tensor(2.9626, grad_fn=<MeanBackward1>) 79800
tensor(1.8322, grad_fn=<MeanBackward1>) 79900
tensor(1.5917, grad_fn=<MeanBackward1>) 80000
tensor(3.3784, grad_fn=<MeanBackward1>) 80100
tensor(1.1430, grad_fn=<MeanBackward1>) 80200
tensor(2.3101, grad_fn=<MeanBackward1>) 80300
tensor(1.6187, grad_fn=<MeanBackward1>) 80400
tensor(2.0711, grad_fn=<MeanBackward1>) 80500
tensor(2.8028, grad_fn=<MeanBackward1>) 80600
tensor(1.4995, grad_fn=<MeanBackward1>) 80700
tensor(1.3097, grad_fn=<MeanBackward1>) 80800
tensor(2.0433, grad_fn=<MeanBackward1>) 80900
tensor(1.4909, grad_fn=<MeanBackward1>) 81000
tensor(1.9212, grad_fn=<MeanBackward1>) 81100
tensor(1.6788, grad_fn=<MeanBackward1>) 81200
tensor(1.9777, grad_fn=<MeanBackward1>) 81300
tensor(2.6609, grad_fn=<MeanBackward1>) 81400
tensor(1.2937, grad_fn=<MeanBackward1>) 81500
tensor(1.1140, grad_fn=<MeanBackward1>) 81600
tensor(1.1194, grad_fn=<MeanBackward1>) 81700
tensor(0.9085, grad_fn=<MeanBackward1>) 81800
tensor(1.3229, grad_fn=<MeanBackward1>) 81900
tensor(2.2834, grad_fn=<MeanBackward1>) 82000
tensor(1.6021, grad_fn=<MeanBackward1>) 82100
tensor(2.0139, grad_fn=<MeanBackward1>) 82200
tensor(1.7781, grad_fn=<MeanBackward1>) 82300
tensor(1.0968, grad_fn=<MeanBackward1>) 82400
tensor(1.5955, grad_fn=<MeanBackward1>) 82500
tensor(1.0158, grad_fn=<MeanBackward1>) 82600
tensor(1.3765, grad_fn=<MeanBackward1>) 82700
tensor(2.4884, grad_fn=<MeanBackward1>) 82800
tensor(1.1002, grad_fn=<MeanBackward1>) 82900
tensor(1.5715, grad_fn=<MeanBackward1>) 83000
tensor(1.4912, grad_fn=<MeanBackward1>) 83100
tensor(3.0203, grad_fn=<MeanBackward1>) 83200
tensor(1.2825, grad_fn=<MeanBackward1>) 83300
tensor(1.4116, grad_fn=<MeanBackward1>) 83400
tensor(1.0804, grad_fn=<MeanBackward1>) 83500
tensor(1.4126, grad_fn=<MeanBackward1>) 83600
tensor(0.9987, grad_fn=<MeanBackward1>) 83700
tensor(1.2471, grad_fn=<MeanBackward1>) 83800
tensor(0.9659, grad_fn=<MeanBackward1>) 83900
tensor(1.5986, grad_fn=<MeanBackward1>) 84000
tensor(1.9396, grad_fn=<MeanBackward1>) 84100
tensor(1.0548, grad_fn=<MeanBackward1>) 84200
tensor(2.3808, grad_fn=<MeanBackward1>) 84300
tensor(1.9379, grad_fn=<MeanBackward1>) 84400
tensor(1.3994, grad_fn=<MeanBackward1>) 84500
tensor(1.7245, grad_fn=<MeanBackward1>) 84600
tensor(1.5153, grad_fn=<MeanBackward1>) 84700
tensor(1.7790, grad_fn=<MeanBackward1>) 84800
tensor(2.0090, grad_fn=<MeanBackward1>) 84900
tensor(1.3439, grad_fn=<MeanBackward1>) 85000
tensor(1.2280, grad_fn=<MeanBackward1>) 85100
tensor(2.9112, grad_fn=<MeanBackward1>) 85200
tensor(5.4018, grad_fn=<MeanBackward1>) 85300
tensor(3.7381, grad_fn=<MeanBackward1>) 85400
tensor(1.0867, grad_fn=<MeanBackward1>) 85500
tensor(3.8710, grad_fn=<MeanBackward1>) 85600
tensor(1.9689, grad_fn=<MeanBackward1>) 85700
tensor(1.5465, grad_fn=<MeanBackward1>) 85800
tensor(11.0746, grad_fn=<MeanBackward1>) 85900
tensor(1.2440, grad_fn=<MeanBackward1>) 86000
tensor(2.3485, grad_fn=<MeanBackward1>) 86100
tensor(3.7910, grad_fn=<MeanBackward1>) 86200
tensor(1.3559, grad_fn=<MeanBackward1>) 86300
tensor(3.8297, grad_fn=<MeanBackward1>) 86400
tensor(1.5357, grad_fn=<MeanBackward1>) 86500
tensor(1.2309, grad_fn=<MeanBackward1>) 86600
tensor(1.7078, grad_fn=<MeanBackward1>) 86700
tensor(3.1036, grad_fn=<MeanBackward1>) 86800
tensor(1.6900, grad_fn=<MeanBackward1>) 86900
tensor(1.1535, grad_fn=<MeanBackward1>) 87000
tensor(1.0683, grad_fn=<MeanBackward1>) 87100
tensor(2.2357, grad_fn=<MeanBackward1>) 87200
tensor(1.1515, grad_fn=<MeanBackward1>) 87300
tensor(3.4257, grad_fn=<MeanBackward1>) 87400
tensor(1.6626, grad_fn=<MeanBackward1>) 87500
tensor(0.8417, grad_fn=<MeanBackward1>) 87600
tensor(2.1564, grad_fn=<MeanBackward1>) 87700
tensor(0.8714, grad_fn=<MeanBackward1>) 87800
tensor(2.9392, grad_fn=<MeanBackward1>) 87900
tensor(1.1287, grad_fn=<MeanBackward1>) 88000
tensor(4.1505, grad_fn=<MeanBackward1>) 88100
tensor(2.7559, grad_fn=<MeanBackward1>) 88200
tensor(1.8825, grad_fn=<MeanBackward1>) 88300
tensor(1.8841, grad_fn=<MeanBackward1>) 88400
tensor(1.4632, grad_fn=<MeanBackward1>) 88500
tensor(1.9285, grad_fn=<MeanBackward1>) 88600
tensor(2.5472, grad_fn=<MeanBackward1>) 88700
tensor(1.2151, grad_fn=<MeanBackward1>) 88800
tensor(1.0933, grad_fn=<MeanBackward1>) 88900
tensor(2.3002, grad_fn=<MeanBackward1>) 89000
tensor(1.1600, grad_fn=<MeanBackward1>) 89100
tensor(1.1138, grad_fn=<MeanBackward1>) 89200
tensor(5.1855, grad_fn=<MeanBackward1>) 89300
tensor(1.5549, grad_fn=<MeanBackward1>) 89400
tensor(2.4122, grad_fn=<MeanBackward1>) 89500
tensor(1.3137, grad_fn=<MeanBackward1>) 89600
tensor(4.3449, grad_fn=<MeanBackward1>) 89700
tensor(2.5364, grad_fn=<MeanBackward1>) 89800
tensor(1.3964, grad_fn=<MeanBackward1>) 89900
tensor(2.2355, grad_fn=<MeanBackward1>) 90000
tensor(1.1783, grad_fn=<MeanBackward1>) 90100
tensor(2.3416, grad_fn=<MeanBackward1>) 90200
tensor(1.2072, grad_fn=<MeanBackward1>) 90300
tensor(3.4677, grad_fn=<MeanBackward1>) 90400
tensor(1.1641, grad_fn=<MeanBackward1>) 90500
tensor(1.2332, grad_fn=<MeanBackward1>) 90600
tensor(1.4855, grad_fn=<MeanBackward1>) 90700
tensor(1.1995, grad_fn=<MeanBackward1>) 90800
tensor(1.3627, grad_fn=<MeanBackward1>) 90900
tensor(4.2103, grad_fn=<MeanBackward1>) 91000
tensor(1.8281, grad_fn=<MeanBackward1>) 91100
tensor(12.0107, grad_fn=<MeanBackward1>) 91200
tensor(1.8653, grad_fn=<MeanBackward1>) 91300
tensor(1.5302, grad_fn=<MeanBackward1>) 91400
tensor(3.0548, grad_fn=<MeanBackward1>) 91500
tensor(2.0570, grad_fn=<MeanBackward1>) 91600
tensor(1.9070, grad_fn=<MeanBackward1>) 91700
tensor(1.4621, grad_fn=<MeanBackward1>) 91800
tensor(1.0700, grad_fn=<MeanBackward1>) 91900
tensor(1.4638, grad_fn=<MeanBackward1>) 92000
tensor(1.7035, grad_fn=<MeanBackward1>) 92100
tensor(1.8609, grad_fn=<MeanBackward1>) 92200
tensor(4.2551, grad_fn=<MeanBackward1>) 92300
tensor(1.5331, grad_fn=<MeanBackward1>) 92400
tensor(1.2341, grad_fn=<MeanBackward1>) 92500
tensor(3.6487, grad_fn=<MeanBackward1>) 92600
tensor(4.6862, grad_fn=<MeanBackward1>) 92700
tensor(4.1936, grad_fn=<MeanBackward1>) 92800
tensor(2.0424, grad_fn=<MeanBackward1>) 92900
tensor(1.2770, grad_fn=<MeanBackward1>) 93000
tensor(8.9880, grad_fn=<MeanBackward1>) 93100
tensor(1.4475, grad_fn=<MeanBackward1>) 93200
tensor(2.7278, grad_fn=<MeanBackward1>) 93300
tensor(1.8224, grad_fn=<MeanBackward1>) 93400
tensor(1.9669, grad_fn=<MeanBackward1>) 93500
