Loading miniconda version 22.11.1-1
DenoisingModel(
  (fc1): Linear(in_features=3, out_features=32, bias=True)
  (activation1): cosineact()
  (fc2): Linear(in_features=32, out_features=32, bias=True)
  (activation2): GELU(approximate='none')
  (fc3): Linear(in_features=32, out_features=3, bias=True)
  (activation3): GELU(approximate='none')
  (fc4): Linear(in_features=3, out_features=32, bias=True)
  (activation4): GELU(approximate='none')
  (fc5): Linear(in_features=32, out_features=32, bias=True)
  (activation5): GELU(approximate='none')
  (fc6): Linear(in_features=32, out_features=3, bias=True)
  (activation6): GELU(approximate='none')
  (fc7): Linear(in_features=3, out_features=32, bias=True)
  (activation7): GELU(approximate='none')
  (fc8): Linear(in_features=32, out_features=32, bias=True)
  (activation8): GELU(approximate='none')
  (fc9): Linear(in_features=32, out_features=2, bias=True)
)
tensor(204.9421, grad_fn=<AddBackward0>) 0
tensor(215.2224, grad_fn=<AddBackward0>) 17900
tensor(260.7549, grad_fn=<AddBackward0>) 18000
tensor(225.8110, grad_fn=<AddBackward0>) 18100
tensor(277.4365, grad_fn=<AddBackward0>) 18200
tensor(212.2665, grad_fn=<AddBackward0>) 18300
tensor(256.4761, grad_fn=<AddBackward0>) 18400
tensor(203.8076, grad_fn=<AddBackward0>) 18500
tensor(414.8701, grad_fn=<AddBackward0>) 18600
tensor(333.1418, grad_fn=<AddBackward0>) 18700
tensor(246.9475, grad_fn=<AddBackward0>) 18800
tensor(274.4295, grad_fn=<AddBackward0>) 18900
tensor(376.0329, grad_fn=<AddBackward0>) 19000
tensor(359.7183, grad_fn=<AddBackward0>) 19100
tensor(155.3989, grad_fn=<AddBackward0>) 19200
tensor(344.8746, grad_fn=<AddBackward0>) 19300
tensor(168.0120, grad_fn=<AddBackward0>) 19400
tensor(213.8331, grad_fn=<AddBackward0>) 19500
tensor(266.6880, grad_fn=<AddBackward0>) 19600
tensor(252.4402, grad_fn=<AddBackward0>) 19700
tensor(299.0690, grad_fn=<AddBackward0>) 19800
tensor(210.7675, grad_fn=<AddBackward0>) 19900
tensor(194.8792, grad_fn=<AddBackward0>) 20000
tensor(286.9491, grad_fn=<AddBackward0>) 20100
tensor(255.3774, grad_fn=<AddBackward0>) 20200
tensor(324.0908, grad_fn=<AddBackward0>) 20300
tensor(180.2394, grad_fn=<AddBackward0>) 20400
tensor(207.9570, grad_fn=<AddBackward0>) 20500
tensor(160.9392, grad_fn=<AddBackward0>) 20600
tensor(255.0470, grad_fn=<AddBackward0>) 20700
tensor(237.4181, grad_fn=<AddBackward0>) 20800
tensor(212.3283, grad_fn=<AddBackward0>) 20900
tensor(362.7043, grad_fn=<AddBackward0>) 21000
tensor(320.9940, grad_fn=<AddBackward0>) 21100
tensor(213.4010, grad_fn=<AddBackward0>) 21200
tensor(194.9325, grad_fn=<AddBackward0>) 21300
tensor(398.2094, grad_fn=<AddBackward0>) 21400
tensor(436.2274, grad_fn=<AddBackward0>) 21500
tensor(378.9653, grad_fn=<AddBackward0>) 21600
tensor(219.6826, grad_fn=<AddBackward0>) 21700
tensor(219.8647, grad_fn=<AddBackward0>) 21800
tensor(284.4967, grad_fn=<AddBackward0>) 21900
tensor(296.8959, grad_fn=<AddBackward0>) 22000
tensor(285.1259, grad_fn=<AddBackward0>) 22100
tensor(224.9568, grad_fn=<AddBackward0>) 22200
tensor(212.3567, grad_fn=<AddBackward0>) 22300
tensor(228.8293, grad_fn=<AddBackward0>) 22400
tensor(169.9036, grad_fn=<AddBackward0>) 22500
tensor(227.2315, grad_fn=<AddBackward0>) 22600
tensor(365.1419, grad_fn=<AddBackward0>) 22700
tensor(248.1787, grad_fn=<AddBackward0>) 22800
tensor(228.1620, grad_fn=<AddBackward0>) 22900
tensor(215.2658, grad_fn=<AddBackward0>) 23000
tensor(198.8408, grad_fn=<AddBackward0>) 23100
tensor(250.2387, grad_fn=<AddBackward0>) 23200
tensor(250.0582, grad_fn=<AddBackward0>) 23300
tensor(205.7351, grad_fn=<AddBackward0>) 23400
tensor(242.9261, grad_fn=<AddBackward0>) 23500
tensor(229.0302, grad_fn=<AddBackward0>) 23600
tensor(237.1406, grad_fn=<AddBackward0>) 23700
tensor(223.1853, grad_fn=<AddBackward0>) 23800
tensor(289.9620, grad_fn=<AddBackward0>) 23900
tensor(201.5534, grad_fn=<AddBackward0>) 24000
tensor(306.9220, grad_fn=<AddBackward0>) 24100
tensor(362.7358, grad_fn=<AddBackward0>) 24200
tensor(206.0759, grad_fn=<AddBackward0>) 24300
tensor(282.6274, grad_fn=<AddBackward0>) 24400
tensor(588.0853, grad_fn=<AddBackward0>) 24500
tensor(176.1719, grad_fn=<AddBackward0>) 24600
tensor(194.7106, grad_fn=<AddBackward0>) 24700
tensor(242.2814, grad_fn=<AddBackward0>) 24800
tensor(263.8884, grad_fn=<AddBackward0>) 24900
tensor(239.6097, grad_fn=<AddBackward0>) 25000
tensor(322.4087, grad_fn=<AddBackward0>) 25100
tensor(312.2618, grad_fn=<AddBackward0>) 25200
tensor(224.3809, grad_fn=<AddBackward0>) 25300
tensor(304.7437, grad_fn=<AddBackward0>) 25400
tensor(185.2022, grad_fn=<AddBackward0>) 25500
tensor(298.7579, grad_fn=<AddBackward0>) 25600
tensor(233.7056, grad_fn=<AddBackward0>) 25700
tensor(251.0736, grad_fn=<AddBackward0>) 25800
tensor(175.2597, grad_fn=<AddBackward0>) 25900
tensor(448.9633, grad_fn=<AddBackward0>) 26000
tensor(163.7248, grad_fn=<AddBackward0>) 26100
tensor(137.1090, grad_fn=<AddBackward0>) 26200
tensor(355.3531, grad_fn=<AddBackward0>) 26300
tensor(215.5305, grad_fn=<AddBackward0>) 26400
tensor(184.7289, grad_fn=<AddBackward0>) 26500
tensor(309.4752, grad_fn=<AddBackward0>) 26600
tensor(254.0928, grad_fn=<AddBackward0>) 26700
tensor(302.3994, grad_fn=<AddBackward0>) 26800
tensor(337.5686, grad_fn=<AddBackward0>) 26900
tensor(330.5377, grad_fn=<AddBackward0>) 27000
tensor(381.5082, grad_fn=<AddBackward0>) 27100
tensor(190.3751, grad_fn=<AddBackward0>) 27200
tensor(321.9869, grad_fn=<AddBackward0>) 27300
tensor(176.7122, grad_fn=<AddBackward0>) 27400
tensor(237.3564, grad_fn=<AddBackward0>) 27500
tensor(192.7910, grad_fn=<AddBackward0>) 27600
tensor(222.9474, grad_fn=<AddBackward0>) 27700
tensor(200.6742, grad_fn=<AddBackward0>) 27800
tensor(357.0305, grad_fn=<AddBackward0>) 27900
tensor(225.7965, grad_fn=<AddBackward0>) 28000
tensor(230.8605, grad_fn=<AddBackward0>) 28100
tensor(174.5465, grad_fn=<AddBackward0>) 28200
tensor(318.0383, grad_fn=<AddBackward0>) 28300
tensor(202.1063, grad_fn=<AddBackward0>) 28400
tensor(269.1400, grad_fn=<AddBackward0>) 28500
tensor(215.7427, grad_fn=<AddBackward0>) 28600
tensor(187.7710, grad_fn=<AddBackward0>) 28700
tensor(378.5148, grad_fn=<AddBackward0>) 28800
tensor(172.3737, grad_fn=<AddBackward0>) 28900
tensor(349.3083, grad_fn=<AddBackward0>) 29000
tensor(243.9105, grad_fn=<AddBackward0>) 29100
tensor(265.9386, grad_fn=<AddBackward0>) 29200
tensor(257.3714, grad_fn=<AddBackward0>) 29300
tensor(237.0812, grad_fn=<AddBackward0>) 29400
tensor(305.6344, grad_fn=<AddBackward0>) 29500
tensor(175.5975, grad_fn=<AddBackward0>) 29600
tensor(326.9601, grad_fn=<AddBackward0>) 29700
tensor(319.1105, grad_fn=<AddBackward0>) 29800
tensor(360.5747, grad_fn=<AddBackward0>) 29900
tensor(360.6505, grad_fn=<AddBackward0>) 30000
tensor(236.1904, grad_fn=<AddBackward0>) 30100
tensor(245.1471, grad_fn=<AddBackward0>) 30200
tensor(299.1389, grad_fn=<AddBackward0>) 30300
tensor(181.5775, grad_fn=<AddBackward0>) 30400
tensor(316.9311, grad_fn=<AddBackward0>) 30500
tensor(391.8504, grad_fn=<AddBackward0>) 30600
tensor(413.0038, grad_fn=<AddBackward0>) 30700
tensor(220.2633, grad_fn=<AddBackward0>) 30800
tensor(265.9433, grad_fn=<AddBackward0>) 30900
tensor(336.4962, grad_fn=<AddBackward0>) 31000
tensor(358.2875, grad_fn=<AddBackward0>) 31100
tensor(223.8572, grad_fn=<AddBackward0>) 31200
tensor(264.3601, grad_fn=<AddBackward0>) 31300
tensor(263.7135, grad_fn=<AddBackward0>) 31400
tensor(255.7429, grad_fn=<AddBackward0>) 31500
tensor(335.3909, grad_fn=<AddBackward0>) 31600
tensor(234.8767, grad_fn=<AddBackward0>) 31700
tensor(229.3696, grad_fn=<AddBackward0>) 31800
tensor(192.2408, grad_fn=<AddBackward0>) 31900
tensor(315.7726, grad_fn=<AddBackward0>) 32000
tensor(245.4965, grad_fn=<AddBackward0>) 32100
tensor(246.3215, grad_fn=<AddBackward0>) 32200
tensor(235.1005, grad_fn=<AddBackward0>) 32300
tensor(220.1528, grad_fn=<AddBackward0>) 32400
tensor(328.3419, grad_fn=<AddBackward0>) 32500
tensor(320.7233, grad_fn=<AddBackward0>) 32600
tensor(267.0115, grad_fn=<AddBackward0>) 32700
tensor(189.9725, grad_fn=<AddBackward0>) 32800
tensor(241.7821, grad_fn=<AddBackward0>) 32900
tensor(192.4717, grad_fn=<AddBackward0>) 33000
tensor(181.4546, grad_fn=<AddBackward0>) 33100
tensor(269.6778, grad_fn=<AddBackward0>) 33200
tensor(245.2195, grad_fn=<AddBackward0>) 33300
tensor(334.3125, grad_fn=<AddBackward0>) 33400
tensor(231.9950, grad_fn=<AddBackward0>) 33500
tensor(193.7104, grad_fn=<AddBackward0>) 33600
tensor(182.3177, grad_fn=<AddBackward0>) 33700
tensor(215.2530, grad_fn=<AddBackward0>) 33800
tensor(343.0824, grad_fn=<AddBackward0>) 33900
tensor(270.8733, grad_fn=<AddBackward0>) 34000
tensor(294.5785, grad_fn=<AddBackward0>) 34100
tensor(270.1878, grad_fn=<AddBackward0>) 34200
tensor(220.2889, grad_fn=<AddBackward0>) 34300
tensor(261.4165, grad_fn=<AddBackward0>) 34400
tensor(309.2043, grad_fn=<AddBackward0>) 34500
tensor(287.2713, grad_fn=<AddBackward0>) 34600
tensor(323.3528, grad_fn=<AddBackward0>) 34700
tensor(186.4030, grad_fn=<AddBackward0>) 34800
tensor(220.6612, grad_fn=<AddBackward0>) 34900
tensor(333.3114, grad_fn=<AddBackward0>) 35000
tensor(312.0615, grad_fn=<AddBackward0>) 35100
tensor(327.4762, grad_fn=<AddBackward0>) 35200
tensor(245.0940, grad_fn=<AddBackward0>) 35300
tensor(217.8378, grad_fn=<AddBackward0>) 35400
tensor(210.3474, grad_fn=<AddBackward0>) 35500
tensor(277.5160, grad_fn=<AddBackward0>) 35600
tensor(259.0318, grad_fn=<AddBackward0>) 35700
tensor(280.8188, grad_fn=<AddBackward0>) 35800
tensor(174.7187, grad_fn=<AddBackward0>) 35900
tensor(326.7960, grad_fn=<AddBackward0>) 36000
tensor(181.0072, grad_fn=<AddBackward0>) 36100
tensor(307.1897, grad_fn=<AddBackward0>) 36200
tensor(181.3931, grad_fn=<AddBackward0>) 36300
tensor(504.5360, grad_fn=<AddBackward0>) 36400
tensor(186.5397, grad_fn=<AddBackward0>) 36500
tensor(227.0226, grad_fn=<AddBackward0>) 36600
tensor(341.6580, grad_fn=<AddBackward0>) 36700
tensor(321.0417, grad_fn=<AddBackward0>) 36800
tensor(522.6333, grad_fn=<AddBackward0>) 36900
tensor(230.7028, grad_fn=<AddBackward0>) 37000
tensor(247.3559, grad_fn=<AddBackward0>) 37100
tensor(170.4989, grad_fn=<AddBackward0>) 37200
tensor(155.8533, grad_fn=<AddBackward0>) 37300
tensor(164.8018, grad_fn=<AddBackward0>) 37400
tensor(283.0822, grad_fn=<AddBackward0>) 37500
tensor(194.7701, grad_fn=<AddBackward0>) 37600
tensor(171.7298, grad_fn=<AddBackward0>) 37700
tensor(215.2239, grad_fn=<AddBackward0>) 37800
tensor(199.0470, grad_fn=<AddBackward0>) 37900
tensor(208.7350, grad_fn=<AddBackward0>) 38000
tensor(342.3518, grad_fn=<AddBackward0>) 38100
tensor(238.9731, grad_fn=<AddBackward0>) 38200
tensor(164.2765, grad_fn=<AddBackward0>) 38300
tensor(422.7425, grad_fn=<AddBackward0>) 38400
tensor(172.5354, grad_fn=<AddBackward0>) 38500
tensor(237.6607, grad_fn=<AddBackward0>) 38600
tensor(294.1133, grad_fn=<AddBackward0>) 38700
tensor(438.6157, grad_fn=<AddBackward0>) 38800
tensor(195.7931, grad_fn=<AddBackward0>) 38900
tensor(167.8806, grad_fn=<AddBackward0>) 39000
tensor(207.5739, grad_fn=<AddBackward0>) 39100
tensor(280.6079, grad_fn=<AddBackward0>) 39200
tensor(354.6517, grad_fn=<AddBackward0>) 39300
tensor(269.8618, grad_fn=<AddBackward0>) 39400
tensor(146.8124, grad_fn=<AddBackward0>) 39500
tensor(279.3235, grad_fn=<AddBackward0>) 39600
tensor(516.9594, grad_fn=<AddBackward0>) 39700
tensor(203.0163, grad_fn=<AddBackward0>) 39800
tensor(221.8650, grad_fn=<AddBackward0>) 39900
tensor(244.8381, grad_fn=<AddBackward0>) 40000
tensor(253.2368, grad_fn=<AddBackward0>) 40100
tensor(199.9023, grad_fn=<AddBackward0>) 40200
tensor(143.3711, grad_fn=<AddBackward0>) 40300
tensor(159.7867, grad_fn=<AddBackward0>) 40400
tensor(243.0461, grad_fn=<AddBackward0>) 40500
tensor(205.4780, grad_fn=<AddBackward0>) 40600
tensor(221.7507, grad_fn=<AddBackward0>) 40700
tensor(274.3167, grad_fn=<AddBackward0>) 40800
tensor(210.5816, grad_fn=<AddBackward0>) 40900
tensor(279.0183, grad_fn=<AddBackward0>) 41000
tensor(193.8924, grad_fn=<AddBackward0>) 41100
tensor(218.1128, grad_fn=<AddBackward0>) 41200
tensor(571.7518, grad_fn=<AddBackward0>) 41300
tensor(353.5842, grad_fn=<AddBackward0>) 41400
tensor(269.7723, grad_fn=<AddBackward0>) 41500
tensor(235.8761, grad_fn=<AddBackward0>) 41600
tensor(217.8598, grad_fn=<AddBackward0>) 41700
tensor(211.2795, grad_fn=<AddBackward0>) 41800
tensor(282.1993, grad_fn=<AddBackward0>) 41900
tensor(202.6490, grad_fn=<AddBackward0>) 42000
tensor(279.3496, grad_fn=<AddBackward0>) 42100
tensor(258.3393, grad_fn=<AddBackward0>) 42200
tensor(395.9601, grad_fn=<AddBackward0>) 42300
tensor(330.1790, grad_fn=<AddBackward0>) 42400
tensor(230.8186, grad_fn=<AddBackward0>) 42500
tensor(237.4388, grad_fn=<AddBackward0>) 42600
tensor(205.7434, grad_fn=<AddBackward0>) 42700
tensor(267.5928, grad_fn=<AddBackward0>) 42800
tensor(210.4041, grad_fn=<AddBackward0>) 42900
tensor(269.5788, grad_fn=<AddBackward0>) 43000
tensor(189.7509, grad_fn=<AddBackward0>) 43100
tensor(289.4018, grad_fn=<AddBackward0>) 43200
tensor(212.4581, grad_fn=<AddBackward0>) 43300
tensor(354.3128, grad_fn=<AddBackward0>) 43400
tensor(169.1285, grad_fn=<AddBackward0>) 43500
tensor(191.3879, grad_fn=<AddBackward0>) 43600
tensor(174.3645, grad_fn=<AddBackward0>) 43700
tensor(274.3819, grad_fn=<AddBackward0>) 43800
tensor(299.3619, grad_fn=<AddBackward0>) 43900
tensor(465.1270, grad_fn=<AddBackward0>) 44000
tensor(283.2440, grad_fn=<AddBackward0>) 44100
tensor(171.6625, grad_fn=<AddBackward0>) 44200
tensor(167.6268, grad_fn=<AddBackward0>) 44300
tensor(365.3074, grad_fn=<AddBackward0>) 44400
tensor(512.7928, grad_fn=<AddBackward0>) 44500
tensor(355.5891, grad_fn=<AddBackward0>) 44600
tensor(227.6596, grad_fn=<AddBackward0>) 44700
tensor(211.1733, grad_fn=<AddBackward0>) 44800
tensor(458.0557, grad_fn=<AddBackward0>) 44900
tensor(182.8640, grad_fn=<AddBackward0>) 45000
tensor(399.7841, grad_fn=<AddBackward0>) 45100
tensor(435.2245, grad_fn=<AddBackward0>) 45200
tensor(596.3683, grad_fn=<AddBackward0>) 45300
tensor(326.0638, grad_fn=<AddBackward0>) 45400
tensor(184.7878, grad_fn=<AddBackward0>) 45500
tensor(183.4062, grad_fn=<AddBackward0>) 45600
tensor(268.6520, grad_fn=<AddBackward0>) 45700
tensor(350.6241, grad_fn=<AddBackward0>) 45800
tensor(257.8681, grad_fn=<AddBackward0>) 45900
tensor(346.7778, grad_fn=<AddBackward0>) 46000
tensor(240.2640, grad_fn=<AddBackward0>) 46100
tensor(182.7594, grad_fn=<AddBackward0>) 46200
tensor(150.9553, grad_fn=<AddBackward0>) 46300
tensor(314.0290, grad_fn=<AddBackward0>) 46400
tensor(187.3295, grad_fn=<AddBackward0>) 46500
tensor(300.3582, grad_fn=<AddBackward0>) 46600
tensor(248.4294, grad_fn=<AddBackward0>) 46700
tensor(156.9218, grad_fn=<AddBackward0>) 46800
tensor(238.8806, grad_fn=<AddBackward0>) 46900
tensor(144.1425, grad_fn=<AddBackward0>) 47000
tensor(176.6176, grad_fn=<AddBackward0>) 47100
tensor(224.5700, grad_fn=<AddBackward0>) 47200
tensor(333.8273, grad_fn=<AddBackward0>) 47300
tensor(237.1543, grad_fn=<AddBackward0>) 47400
tensor(296.1216, grad_fn=<AddBackward0>) 47500
tensor(665.7142, grad_fn=<AddBackward0>) 47600
tensor(460.9912, grad_fn=<AddBackward0>) 47700
tensor(262.7683, grad_fn=<AddBackward0>) 47800
tensor(310.4337, grad_fn=<AddBackward0>) 47900
tensor(180.4863, grad_fn=<AddBackward0>) 48000
tensor(219.9808, grad_fn=<AddBackward0>) 48100
tensor(247.1061, grad_fn=<AddBackward0>) 48200
tensor(173.9880, grad_fn=<AddBackward0>) 48300
tensor(291.3595, grad_fn=<AddBackward0>) 48400
tensor(230.5172, grad_fn=<AddBackward0>) 48500
tensor(306.1609, grad_fn=<AddBackward0>) 48600
tensor(248.9738, grad_fn=<AddBackward0>) 48700
tensor(338.3344, grad_fn=<AddBackward0>) 48800
tensor(231.2832, grad_fn=<AddBackward0>) 48900
tensor(296.4613, grad_fn=<AddBackward0>) 49000
tensor(286.8390, grad_fn=<AddBackward0>) 49100
tensor(151.6203, grad_fn=<AddBackward0>) 49200
tensor(403.1591, grad_fn=<AddBackward0>) 49300
tensor(156.7944, grad_fn=<AddBackward0>) 49400
tensor(395.9558, grad_fn=<AddBackward0>) 49500
tensor(223.3133, grad_fn=<AddBackward0>) 49600
tensor(524.9828, grad_fn=<AddBackward0>) 49700
tensor(227.8822, grad_fn=<AddBackward0>) 49800
tensor(178.4770, grad_fn=<AddBackward0>) 49900
tensor(175.2560, grad_fn=<AddBackward0>) 50000
tensor(264.2295, grad_fn=<AddBackward0>) 50100
tensor(386.4837, grad_fn=<AddBackward0>) 50200
tensor(344.2249, grad_fn=<AddBackward0>) 50300
tensor(399.6330, grad_fn=<AddBackward0>) 50400
tensor(212.6219, grad_fn=<AddBackward0>) 50500
tensor(204.0146, grad_fn=<AddBackward0>) 50600
tensor(234.6917, grad_fn=<AddBackward0>) 50700
tensor(289.5444, grad_fn=<AddBackward0>) 50800
tensor(255.1051, grad_fn=<AddBackward0>) 50900
tensor(175.1516, grad_fn=<AddBackward0>) 51000
tensor(192.7611, grad_fn=<AddBackward0>) 51100
tensor(169.8505, grad_fn=<AddBackward0>) 51200
tensor(236.9164, grad_fn=<AddBackward0>) 51300
tensor(200.7316, grad_fn=<AddBackward0>) 51400
tensor(160.4302, grad_fn=<AddBackward0>) 51500
tensor(286.0576, grad_fn=<AddBackward0>) 51600
tensor(296.9408, grad_fn=<AddBackward0>) 51700
tensor(239.5313, grad_fn=<AddBackward0>) 51800
tensor(197.0052, grad_fn=<AddBackward0>) 51900
tensor(213.2447, grad_fn=<AddBackward0>) 52000
tensor(281.3727, grad_fn=<AddBackward0>) 52100
tensor(317.3637, grad_fn=<AddBackward0>) 52200
tensor(207.0584, grad_fn=<AddBackward0>) 52300
tensor(235.8401, grad_fn=<AddBackward0>) 52400
tensor(175.6920, grad_fn=<AddBackward0>) 52500
tensor(278.4916, grad_fn=<AddBackward0>) 52600
tensor(203.0459, grad_fn=<AddBackward0>) 52700
tensor(298.0369, grad_fn=<AddBackward0>) 52800
tensor(450.2329, grad_fn=<AddBackward0>) 52900
tensor(461.6832, grad_fn=<AddBackward0>) 53000
tensor(236.0815, grad_fn=<AddBackward0>) 53100
tensor(325.2888, grad_fn=<AddBackward0>) 53200
tensor(278.2631, grad_fn=<AddBackward0>) 53300
tensor(270.9621, grad_fn=<AddBackward0>) 53400
tensor(459.9107, grad_fn=<AddBackward0>) 53500
tensor(271.9375, grad_fn=<AddBackward0>) 53600
tensor(340.4748, grad_fn=<AddBackward0>) 53700
tensor(247.3819, grad_fn=<AddBackward0>) 53800
tensor(233.3392, grad_fn=<AddBackward0>) 53900
tensor(332.3940, grad_fn=<AddBackward0>) 54000
tensor(176.3640, grad_fn=<AddBackward0>) 54100
tensor(328.3841, grad_fn=<AddBackward0>) 54200
tensor(206.3837, grad_fn=<AddBackward0>) 54300
tensor(275.1374, grad_fn=<AddBackward0>) 54400
tensor(197.6890, grad_fn=<AddBackward0>) 54500
tensor(230.4832, grad_fn=<AddBackward0>) 54600
tensor(202.5198, grad_fn=<AddBackward0>) 54700
tensor(248.6517, grad_fn=<AddBackward0>) 54800
tensor(421.5505, grad_fn=<AddBackward0>) 54900
tensor(242.7457, grad_fn=<AddBackward0>) 55000
tensor(381.1033, grad_fn=<AddBackward0>) 55100
tensor(212.6898, grad_fn=<AddBackward0>) 55200
tensor(267.6412, grad_fn=<AddBackward0>) 55300
tensor(526.6870, grad_fn=<AddBackward0>) 55400
tensor(247.0103, grad_fn=<AddBackward0>) 55500
tensor(235.6829, grad_fn=<AddBackward0>) 55600
tensor(294.6437, grad_fn=<AddBackward0>) 55700
tensor(424.1902, grad_fn=<AddBackward0>) 55800
tensor(269.0788, grad_fn=<AddBackward0>) 55900
tensor(238.3622, grad_fn=<AddBackward0>) 56000
tensor(323.8806, grad_fn=<AddBackward0>) 56100
tensor(148.5909, grad_fn=<AddBackward0>) 56200
tensor(226.3619, grad_fn=<AddBackward0>) 56300
tensor(348.4223, grad_fn=<AddBackward0>) 56400
tensor(357.7422, grad_fn=<AddBackward0>) 56500
tensor(191.2432, grad_fn=<AddBackward0>) 56600
tensor(357.4516, grad_fn=<AddBackward0>) 56700
tensor(233.8453, grad_fn=<AddBackward0>) 56800
tensor(392.8883, grad_fn=<AddBackward0>) 56900
tensor(183.5143, grad_fn=<AddBackward0>) 57000
tensor(204.5505, grad_fn=<AddBackward0>) 57100
tensor(217.1957, grad_fn=<AddBackward0>) 57200
tensor(214.3943, grad_fn=<AddBackward0>) 57300
tensor(210.3429, grad_fn=<AddBackward0>) 57400
tensor(211.4334, grad_fn=<AddBackward0>) 57500
tensor(193.2858, grad_fn=<AddBackward0>) 57600
tensor(175.3866, grad_fn=<AddBackward0>) 57700
tensor(300.3507, grad_fn=<AddBackward0>) 57800
tensor(505.6939, grad_fn=<AddBackward0>) 57900
tensor(257.9544, grad_fn=<AddBackward0>) 58000
tensor(197.8559, grad_fn=<AddBackward0>) 58100
tensor(329.5175, grad_fn=<AddBackward0>) 58200
tensor(230.5452, grad_fn=<AddBackward0>) 58300
tensor(285.5735, grad_fn=<AddBackward0>) 58400
tensor(202.2306, grad_fn=<AddBackward0>) 58500
tensor(214.1281, grad_fn=<AddBackward0>) 58600
tensor(195.5755, grad_fn=<AddBackward0>) 58700
tensor(221.3089, grad_fn=<AddBackward0>) 58800
tensor(247.8973, grad_fn=<AddBackward0>) 58900
tensor(362.3396, grad_fn=<AddBackward0>) 59000
tensor(161.4182, grad_fn=<AddBackward0>) 59100
tensor(258.4062, grad_fn=<AddBackward0>) 59200
tensor(286.5416, grad_fn=<AddBackward0>) 59300
tensor(260.7635, grad_fn=<AddBackward0>) 59400
tensor(285.2839, grad_fn=<AddBackward0>) 59500
tensor(185.8802, grad_fn=<AddBackward0>) 59600
tensor(179.6423, grad_fn=<AddBackward0>) 59700
tensor(190.0121, grad_fn=<AddBackward0>) 59800
tensor(440.9424, grad_fn=<AddBackward0>) 59900
tensor(259.5977, grad_fn=<AddBackward0>) 60000
tensor(207.7765, grad_fn=<AddBackward0>) 60100
tensor(264.9707, grad_fn=<AddBackward0>) 60200
tensor(386.7675, grad_fn=<AddBackward0>) 60300
tensor(291.2061, grad_fn=<AddBackward0>) 60400
tensor(255.8171, grad_fn=<AddBackward0>) 60500
tensor(303.5285, grad_fn=<AddBackward0>) 60600
tensor(181.4644, grad_fn=<AddBackward0>) 60700
tensor(348.9456, grad_fn=<AddBackward0>) 60800
tensor(355.2150, grad_fn=<AddBackward0>) 60900
tensor(174.0656, grad_fn=<AddBackward0>) 61000
tensor(188.8764, grad_fn=<AddBackward0>) 61100
tensor(306.9158, grad_fn=<AddBackward0>) 61200
tensor(227.5136, grad_fn=<AddBackward0>) 61300
tensor(280.6466, grad_fn=<AddBackward0>) 61400
tensor(275.0451, grad_fn=<AddBackward0>) 61500
tensor(276.0437, grad_fn=<AddBackward0>) 61600
tensor(198.1454, grad_fn=<AddBackward0>) 61700
tensor(252.2012, grad_fn=<AddBackward0>) 61800
tensor(211.7578, grad_fn=<AddBackward0>) 61900
tensor(391.1067, grad_fn=<AddBackward0>) 62000
tensor(240.5720, grad_fn=<AddBackward0>) 62100
tensor(192.0835, grad_fn=<AddBackward0>) 62200
tensor(165.5562, grad_fn=<AddBackward0>) 62300
tensor(302.2294, grad_fn=<AddBackward0>) 62400
tensor(240.9298, grad_fn=<AddBackward0>) 62500
tensor(287.3134, grad_fn=<AddBackward0>) 62600
tensor(357.1631, grad_fn=<AddBackward0>) 62700
tensor(239.6623, grad_fn=<AddBackward0>) 62800
tensor(309.0819, grad_fn=<AddBackward0>) 62900
tensor(239.4175, grad_fn=<AddBackward0>) 63000
tensor(382.2577, grad_fn=<AddBackward0>) 63100
tensor(161.9680, grad_fn=<AddBackward0>) 63200
tensor(289.2384, grad_fn=<AddBackward0>) 63300
tensor(314.8441, grad_fn=<AddBackward0>) 63400
tensor(154.0878, grad_fn=<AddBackward0>) 63500
tensor(207.6065, grad_fn=<AddBackward0>) 63600
tensor(245.6903, grad_fn=<AddBackward0>) 63700
tensor(266.6389, grad_fn=<AddBackward0>) 63800
tensor(231.4018, grad_fn=<AddBackward0>) 63900
tensor(180.1620, grad_fn=<AddBackward0>) 64000
tensor(191.6037, grad_fn=<AddBackward0>) 64100
tensor(274.5579, grad_fn=<AddBackward0>) 64200
tensor(276.5348, grad_fn=<AddBackward0>) 64300
tensor(226.0853, grad_fn=<AddBackward0>) 64400
tensor(414.3042, grad_fn=<AddBackward0>) 64500
tensor(354.5174, grad_fn=<AddBackward0>) 64600
tensor(248.8518, grad_fn=<AddBackward0>) 64700
tensor(199.9381, grad_fn=<AddBackward0>) 64800
tensor(157.4249, grad_fn=<AddBackward0>) 64900
tensor(213.3199, grad_fn=<AddBackward0>) 65000
